date,day_of_week,montemp_fth,,rain,snow,holiday,local_event,end_of_month,people
2014-09-14,Sunday,9,58.4,0,0,0,0,0,44
2014-09-15,Monday,9,56.6,0,0,0,0,0,38
2014-09-16,Tuesday,9,61.8,1,0,0,1,0,47
2014-09-17,Wednesday,9,49.6,0,0,0,0,0,43
2014-09-18,Thursday,9,57.6,1,0,0,0,0,38
2014-09-19,Friday,9,59.4,0,0,0,0,0,33
2014-09-20,Saturday,9,48.5,1,0,0,0,0,48
2014-09-21,Sunday,9,52.9,0,0,0,0,0,45
2014-09-22,Monday,9,58.2,0,0,0,0,0,31
2014-09-23,Tuesday,9,59.6,0,0,0,0,0,36
2014-09-24,Wednesday,9,52.5,0,0,0,0,0,41
2014-09-25,Thursday,9,55.7,0,0,0,0,0,37
2014-09-26,Friday,9,54.5,0,0,0,0,0,38
2014-09-27,Saturday,9,71.3,0,0,0,0,1,51
2014-09-28,Sunday,9,57.7,0,0,0,0,1,47
2014-09-29,Monday,9,62.4,0,0,0,0,1,37
2014-09-30,Tuesday,9,57.5,0,0,0,0,1,51
2014-10-01,Wednesday,10,41.9,0,0,0,0,0,44
2014-10-02,Thursday,10,60.0,0,0,0,0,0,34
2014-10-03,Friday,10,62.1,0,0,0,0,0,38
2014-10-04,Saturday,10,51.4,1,0,0,0,0,44
2014-10-05,Sunday,10,62.3,0,0,0,0,0,46
2014-10-06,Monday,10,60.4,0,0,0,1,0,48
2014-10-07,Tuesday,10,63.4,0,0,0,0,0,46
2014-10-08,Wednesday,10,75.6,1,0,0,0,0,48
2014-10-09,Thursday,10,61.9,0,0,0,0,0,36
2014-10-10,Friday,10,55.6,0,0,0,0,0,25
2014-10-11,Saturday,10,62.5,0,0,0,0,0,36
2014-10-12,Sunday,10,53.7,0,0,0,0,0,48
2014-10-13,Monday,10,60.1,0,0,0,0,0,39
2014-10-14,Tuesday,10,53.0,1,0,0,1,0,48
2014-10-15,Wednesday,10,61.1,0,0,0,0,0,42
2014-10-16,Thursday,10,57.3,0,0,0,0,0,34
2014-10-17,Friday,10,69.2,0,0,0,0,0,33
2014-10-18,Saturday,10,57.3,0,0,0,0,0,44
2014-10-19,Sunday,10,52.4,0,0,0,1,0,44
2014-10-20,Monday,10,61.1,1,0,0,0,0,37
2014-10-21,Tuesday,10,54.3,0,0,0,0,0,37
2014-10-22,Wednesday,10,57.1,1,0,0,0,0,39
2014-10-23,Thursday,10,68.3,1,0,0,0,0,43
2014-10-24,Friday,10,64.5,1,0,0,0,0,39
2014-10-25,Saturday,10,54.3,0,0,0,0,0,34
2014-10-26,Sunday,10,67.5,0,0,0,0,0,38
2014-10-27,Monday,10,41.9,0,0,0,0,1,44
2014-10-28,Tuesday,10,52.8,0,0,0,1,1,53
2014-10-29,Wednesday,10,55.9,0,0,0,0,1,43
2014-10-30,Thursday,10,55.5,1,0,0,0,1,52
2014-10-31,Friday,10,61.7,0,0,0,0,1,43
2014-11-01,Saturday,11,49.8,0,0,0,0,0,39
2014-11-02,Sunday,11,25.9,0,0,0,0,0,40
2014-11-03,Monday,11,43.4,0,0,0,0,0,40
2014-11-04,Tuesday,11,38.0,0,0,0,0,0,39
2014-11-05,Wednesday,11,36.0,1,0,0,0,0,28
2014-11-06,Thursday,11,48.0,1,0,0,0,0,40
2014-11-07,Friday,11,52.9,0,0,0,0,0,47
2014-11-08,Saturday,11,48.2,0,0,0,0,0,39
2014-11-09,Sunday,11,49.3,0,0,0,0,0,43
2014-11-10,Monday,11,54.8,0,0,0,0,0,38
2014-11-11,Tuesday,11,33.2,0,0,0,0,0,52
2014-11-12,Wednesday,11,44.1,0,0,0,0,0,31
2014-11-13,Thursday,11,56.3,1,0,0,0,0,39
2014-11-14,Friday,11,47.6,0,0,0,0,0,38
2014-11-15,Saturday,11,42.3,0,0,0,0,0,40
2014-11-16,Sunday,11,45.4,0,0,0,0,0,45
2014-11-17,Monday,11,44.5,0,0,0,0,0,37
2014-11-18,Tuesday,11,46.8,0,0,0,1,0,45
2014-11-19,Wednesday,11,46.7,0,0,0,1,0,40
2014-11-20,Thursday,11,39.2,0,0,0,0,0,35
2014-11-21,Friday,11,37.4,1,0,0,0,0,43
2014-11-22,Saturday,11,42.2,0,0,0,1,0,48
2014-11-23,Sunday,11,41.4,0,0,0,0,0,52
2014-11-24,Monday,11,43.1,1,0,0,0,0,37
2014-11-25,Tuesday,11,39.9,0,0,0,0,0,40
2014-11-26,Wednesday,11,29.8,1,0,0,0,0,39
2014-11-27,Thursday,11,33.8,1,0,1,0,1,64
2014-11-28,Friday,11,36.3,0,0,0,1,1,49
2014-11-29,Saturday,11,44.8,1,0,0,0,1,51
2014-11-30,Sunday,11,41.0,1,0,0,0,1,52
2014-12-01,Monday,12,25.3,0,1,0,0,0,54
2014-12-02,Tuesday,12,5.7,0,1,0,0,0,60
2014-12-03,Wednesday,12,20.8,0,1,0,0,0,53
2014-12-04,Thursday,12,25.6,1,1,0,1,0,60
2014-12-05,Friday,12,22.6,0,1,0,0,0,58
2014-12-06,Saturday,12,27.2,0,0,0,0,0,52
2014-12-07,Sunday,12,30.4,0,1,0,0,0,53
2014-12-08,Monday,12,28.9,0,0,0,0,0,43
2014-12-09,Tuesday,12,13.1,0,0,0,0,0,50
2014-12-10,Wednesday,12,25.0,1,1,0,0,0,51
2014-12-11,Thursday,12,12.5,0,0,0,0,0,50
2014-12-12,Friday,12,7.6,0,0,0,0,0,46
2014-12-13,Saturday,12,21.2,1,1,0,0,0,68
2014-12-14,Sunday,12,12.5,0,0,0,0,0,50
2014-12-15,Monday,12,11.8,0,0,0,0,0,50
2014-12-16,Tuesday,12,-10.6,0,0,0,0,0,48
2014-12-17,Wednesday,12,16.6,0,0,0,0,0,52
2014-12-18,Thursday,12,34.5,0,0,0,0,0,46
2014-12-19,Friday,12,10.4,1,0,0,0,0,55
2014-12-20,Saturday,12,19.1,0,0,0,0,0,55
2014-12-21,Sunday,12,20.5,0,1,0,0,0,66
2014-12-22,Monday,12,22.3,1,0,0,0,0,55
2014-12-23,Tuesday,12,2.7,0,1,0,0,0,62
2014-12-24,Wednesday,12,30.5,1,0,0,0,0,46
2014-12-25,Thursday,12,20.0,1,1,1,0,0,69
2014-12-26,Friday,12,15.1,0,1,0,0,0,57
2014-12-27,Saturday,12,10.3,0,0,0,0,1,54
2014-12-28,Sunday,12,23.4,1,1,0,0,1,69
2014-12-29,Monday,12,25.8,0,0,0,0,1,47
2014-12-30,Tuesday,12,18.1,1,0,0,0,1,58
2014-12-31,Wednesday,12,15.6,0,1,0,0,1,62
2015-01-01,Thursday,1,16.0,1,0,1,0,0,65
2015-01-02,Friday,1,15.1,0,0,0,0,0,49
2015-01-03,Saturday,1,18.1,0,0,0,0,0,57
2015-01-04,Sunday,1,22.5,0,1,0,0,0,61
2015-01-05,Monday,1,25.3,1,0,0,0,0,52
2015-01-06,Tuesday,1,18.2,0,1,0,0,0,53
2015-01-07,Wednesday,1,27.9,0,1,0,0,0,51
2015-01-08,Thursday,1,26.7,0,1,0,1,0,54
2015-01-09,Friday,1,14.1,0,1,0,0,0,48
2015-01-10,Saturday,1,22.1,0,0,0,0,0,58
2015-01-11,Sunday,1,27.5,0,1,0,0,0,63
2015-01-12,Monday,1,30.3,0,1,0,0,0,53
2015-01-13,Tuesday,1,27.1,1,0,0,0,0,43
2015-01-14,Wednesday,1,19.2,0,1,0,0,0,63
2015-01-15,Thursday,1,22.0,0,0,0,0,0,47
2015-01-16,Friday,1,26.1,1,1,0,0,0,54
2015-01-17,Saturday,1,15.1,0,0,0,1,0,62
2015-01-18,Sunday,1,31.5,0,1,0,0,0,54
2015-01-19,Monday,1,4.8,0,0,0,1,0,56
2015-01-20,Tuesday,1,15.9,0,1,0,0,0,51
2015-01-21,Wednesday,1,3.7,0,0,0,0,0,55
2015-01-22,Thursday,1,33.7,0,0,0,0,0,45
2015-01-23,Friday,1,10.7,0,1,0,0,0,50
2015-01-24,Saturday,1,30.5,1,1,0,0,0,64
2015-01-25,Sunday,1,17.1,0,1,0,0,0,63
2015-01-26,Monday,1,8.6,0,1,0,1,0,67
2015-01-27,Tuesday,1,22.9,1,1,0,0,1,73
2015-01-28,Wednesday,1,27.0,1,0,0,0,1,51
2015-01-29,Thursday,1,-2.8,0,1,0,0,1,65
2015-01-30,Friday,1,26.3,0,0,0,0,1,44
2015-01-31,Saturday,1,26.3,0,0,0,0,1,54
2015-02-01,Sunday,2,5.3,1,0,0,0,0,65
2015-02-02,Monday,2,26.2,0,1,0,0,0,44
2015-02-03,Tuesday,2,10.8,1,0,0,0,0,56
2015-02-04,Wednesday,2,15.3,0,0,0,0,0,44
2015-02-05,Thursday,2,15.6,0,1,0,0,0,48
2015-02-06,Friday,2,10.2,0,0,0,0,0,56
2015-02-07,Saturday,2,9.5,0,0,0,0,0,55
2015-02-08,Sunday,2,0.1,1,0,0,0,0,59
2015-02-09,Monday,2,10.4,0,0,0,0,0,48
2015-02-10,Tuesday,2,-2.5,0,1,0,0,0,56
2015-02-11,Wednesday,2,6.0,0,0,0,0,0,55
2015-02-12,Thursday,2,22.9,0,1,0,0,0,63
2015-02-13,Friday,2,20.9,0,1,0,0,0,57
2015-02-14,Saturday,2,39.9,0,0,0,0,0,35
2015-02-15,Sunday,2,10.0,0,0,0,0,0,56
2015-02-16,Monday,2,21.4,0,0,0,0,0,50
2015-02-17,Tuesday,2,17.6,0,1,0,0,0,52
2015-02-18,Wednesday,2,8.2,0,1,0,0,0,57
2015-02-19,Thursday,2,11.3,0,1,0,0,0,52
2015-02-20,Friday,2,21.2,0,1,0,0,0,53
2015-02-21,Saturday,2,20.9,0,0,0,1,0,59
2015-02-22,Sunday,2,23.4,0,0,0,0,0,56
2015-02-23,Monday,2,23.3,1,0,0,1,0,61
2015-02-24,Tuesday,2,26.3,1,0,0,0,0,45
2015-02-25,Wednesday,2,12.8,1,0,0,0,0,62
2015-02-26,Thursday,2,29.0,0,1,0,0,0,56
2015-02-27,Friday,2,12.5,0,0,0,0,1,55
2015-02-28,Saturday,2,6.6,0,0,0,0,1,62
2015-03-01,Sunday,3,46.0,0,0,0,0,0,41
2015-03-02,Monday,3,38.3,1,0,0,0,0,39
2015-03-03,Tuesday,3,38.7,1,0,0,1,0,41
2015-03-04,Wednesday,3,32.2,0,0,0,0,0,44
2015-03-05,Thursday,3,48.8,1,0,0,0,0,45
2015-03-06,Friday,3,41.1,0,0,0,0,0,39
2015-03-07,Saturday,3,44.8,0,0,0,1,0,52
2015-03-08,Sunday,3,41.7,1,0,0,1,0,49
2015-03-09,Monday,3,36.3,0,0,0,0,0,31
2015-03-10,Tuesday,3,34.9,0,0,0,0,0,51
2015-03-11,Wednesday,3,41.5,1,0,0,0,0,41
2015-03-12,Thursday,3,37.0,1,0,0,0,0,47
2015-03-13,Friday,3,32.0,0,0,0,0,0,42
2015-03-14,Saturday,3,30.2,0,0,0,0,0,48
2015-03-15,Sunday,3,40.5,1,0,0,0,0,53
2015-03-16,Monday,3,40.2,1,0,0,0,0,39
2015-03-17,Tuesday,3,41.5,0,0,0,1,0,50
2015-03-18,Wednesday,3,31.3,1,0,0,0,0,46
2015-03-19,Thursday,3,52.9,0,0,0,1,0,42
2015-03-20,Friday,3,24.2,0,0,0,0,0,45
2015-03-21,Saturday,3,35.0,1,0,0,0,0,53
2015-03-22,Sunday,3,46.1,0,0,0,0,0,43
2015-03-23,Monday,3,30.3,0,0,0,0,0,51
2015-03-24,Tuesday,3,50.3,0,0,0,0,0,41
2015-03-25,Wednesday,3,33.0,0,0,0,0,0,42
2015-03-26,Thursday,3,49.1,0,0,0,0,0,31
2015-03-27,Friday,3,30.1,0,0,0,0,1,60
2015-03-28,Saturday,3,44.2,0,0,0,0,1,52
2015-03-29,Sunday,3,22.6,0,0,0,0,1,64
2015-03-30,Monday,3,46.3,1,0,0,0,1,47
2015-03-31,Tuesday,3,35.3,1,0,0,1,1,60
2015-04-01,Wednesday,4,37.9,1,0,0,0,0,37
2015-04-02,Thursday,4,54.3,1,0,0,0,0,41
2015-04-03,Friday,4,57.0,0,0,0,0,0,38
2015-04-04,Saturday,4,40.7,1,0,0,0,0,42
2015-04-05,Sunday,4,33.9,1,0,0,1,0,58
2015-04-06,Monday,4,26.7,0,0,0,0,0,40
2015-04-07,Tuesday,4,29.6,0,0,0,0,0,46
2015-04-08,Wednesday,4,42.1,1,0,0,0,0,32
2015-04-09,Thursday,4,46.6,0,0,0,0,0,35
2015-04-10,Friday,4,31.2,0,0,0,0,0,40
2015-04-11,Saturday,4,44.6,0,0,0,0,0,37
2015-04-12,Sunday,4,32.4,0,0,0,0,0,63
2015-04-13,Monday,4,47.2,0,0,0,0,0,42
2015-04-14,Tuesday,4,50.7,0,0,0,0,0,31
2015-04-15,Wednesday,4,43.3,0,0,0,0,0,39
2015-04-16,Thursday,4,36.8,1,0,0,0,0,34
2015-04-17,Friday,4,37.1,0,0,0,0,0,38
2015-04-18,Saturday,4,32.4,0,0,0,0,0,59
2015-04-19,Sunday,4,41.5,1,0,0,0,0,48
2015-04-20,Monday,4,31.9,0,0,0,0,0,47
2015-04-21,Tuesday,4,41.1,0,0,0,1,0,47
2015-04-22,Wednesday,4,30.2,0,0,0,0,0,42
2015-04-23,Thursday,4,37.6,0,0,0,0,0,36
2015-04-24,Friday,4,31.7,0,0,0,0,0,53
2015-04-25,Saturday,4,43.7,0,0,0,0,0,42
2015-04-26,Sunday,4,48.0,0,0,0,0,0,45
2015-04-27,Monday,4,36.1,0,0,0,0,1,47
2015-04-28,Tuesday,4,36.4,1,0,0,0,1,49
2015-04-29,Wednesday,4,35.5,0,0,0,1,1,55
2015-04-30,Thursday,4,33.8,0,0,0,0,1,58
2015-05-01,Friday,5,64.1,1,0,0,0,0,48
2015-05-02,Saturday,5,53.6,0,0,0,0,0,41
2015-05-03,Sunday,5,58.1,0,0,0,1,0,44
2015-05-04,Monday,5,43.0,0,0,0,0,0,38
2015-05-05,Tuesday,5,61.0,0,0,0,0,0,35
2015-05-06,Wednesday,5,50.2,0,0,0,0,0,35
2015-05-07,Thursday,5,43.5,0,0,0,0,0,36
2015-05-08,Friday,5,62.8,0,0,0,0,0,44
2015-05-09,Saturday,5,58.0,1,0,0,0,0,46
2015-05-10,Sunday,5,48.5,0,0,0,0,0,43
2015-05-11,Monday,5,60.2,1,0,0,0,0,42
2015-05-12,Tuesday,5,53.7,0,0,0,0,0,31
2015-05-13,Wednesday,5,52.4,0,0,0,0,0,41
2015-05-14,Thursday,5,55.8,0,0,0,0,0,31
2015-05-15,Friday,5,60.1,0,0,0,0,0,37
2015-05-16,Saturday,5,56.5,1,0,0,0,0,41
2015-05-17,Sunday,5,52.9,0,0,0,0,0,55
2015-05-18,Monday,5,56.2,0,0,0,0,0,44
2015-05-19,Tuesday,5,64.5,1,0,0,0,0,38
2015-05-20,Wednesday,5,66.6,0,0,0,0,0,44
2015-05-21,Thursday,5,61.5,0,0,0,0,0,41
2015-05-22,Friday,5,61.5,0,0,0,0,0,38
2015-05-23,Saturday,5,67.3,0,0,0,0,0,39
2015-05-24,Sunday,5,57.4,0,0,0,1,0,45
2015-05-25,Monday,5,62.7,0,0,0,0,0,38
2015-05-26,Tuesday,5,58.0,0,0,0,0,0,41
2015-05-27,Wednesday,5,58.7,1,0,0,0,1,49
2015-05-28,Thursday,5,61.7,0,0,0,0,1,46
2015-05-29,Friday,5,51.2,1,0,0,0,1,45
2015-05-30,Saturday,5,51.6,0,0,0,0,1,50
2015-05-31,Sunday,5,57.4,0,0,0,0,1,50
2015-06-01,Monday,6,53.0,0,0,0,0,0,38
2015-06-02,Tuesday,6,64.4,0,0,0,0,0,31
2015-06-03,Wednesday,6,51.2,0,0,0,0,0,39
2015-06-04,Thursday,6,70.7,1,0,0,0,0,38
2015-06-05,Friday,6,64.2,0,0,0,0,0,42
2015-06-06,Saturday,6,72.6,1,0,0,0,0,44
2015-06-07,Sunday,6,56.5,0,0,0,0,0,45
2015-06-08,Monday,6,41.4,0,0,0,0,0,40
2015-06-09,Tuesday,6,68.3,1,0,0,1,0,42
2015-06-10,Wednesday,6,60.6,0,0,0,0,0,45
2015-06-11,Thursday,6,56.1,0,0,0,0,0,39
2015-06-12,Friday,6,62.3,0,0,0,0,0,44
2015-06-13,Saturday,6,56.1,0,0,0,0,0,43
2015-06-14,Sunday,6,53.6,0,0,0,0,0,54
2015-06-15,Monday,6,54.8,0,0,0,0,0,40
2015-06-16,Tuesday,6,38.7,0,0,0,0,0,37
2015-06-17,Wednesday,6,53.6,0,0,0,0,0,39
2015-06-18,Thursday,6,58.1,1,0,0,0,0,45
2015-06-19,Friday,6,58.7,1,0,0,0,0,43
2015-06-20,Saturday,6,57.7,0,0,0,0,0,44
2015-06-21,Sunday,6,61.0,0,0,0,0,0,45
2015-06-22,Monday,6,72.7,0,0,0,0,0,47
2015-06-23,Tuesday,6,58.3,1,0,0,0,0,45
2015-06-24,Wednesday,6,57.4,0,0,0,0,0,38
2015-06-25,Thursday,6,62.3,0,0,0,1,0,45
2015-06-26,Friday,6,67.0,0,0,0,1,0,42
2015-06-27,Saturday,6,81.1,0,0,0,0,1,51
2015-06-28,Sunday,6,53.7,0,0,0,0,1,51
2015-06-29,Monday,6,56.6,0,0,0,0,1,48
2015-06-30,Tuesday,6,57.8,0,0,0,0,1,41
2015-07-01,Wednesday,7,74.1,0,0,0,0,0,29
2015-07-02,Thursday,7,74.0,1,0,0,0,0,37
2015-07-03,Friday,7,64.5,1,0,0,0,0,45
2015-07-04,Saturday,7,84.1,0,0,1,0,0,49
2015-07-05,Sunday,7,75.2,0,0,0,0,0,40
2015-07-06,Monday,7,73.5,0,0,0,0,0,40
2015-07-07,Tuesday,7,66.4,1,0,0,0,0,42
2015-07-08,Wednesday,7,71.0,0,0,0,1,0,42
2015-07-09,Thursday,7,73.1,0,0,0,0,0,35
2015-07-10,Friday,7,74.3,0,0,0,0,0,37
2015-07-11,Saturday,7,76.5,0,0,0,0,0,42
2015-07-12,Sunday,7,73.8,1,0,0,0,0,53
2015-07-13,Monday,7,72.7,0,0,0,0,0,28
2015-07-14,Tuesday,7,78.6,0,0,0,0,0,40
2015-07-15,Wednesday,7,75.3,0,0,0,0,0,46
2015-07-16,Thursday,7,79.7,1,0,0,0,0,53
2015-07-17,Friday,7,77.8,0,0,0,0,0,34
2015-07-18,Saturday,7,68.0,1,0,0,0,0,47
2015-07-19,Sunday,7,85.3,0,0,0,0,0,41
2015-07-20,Monday,7,84.5,0,0,0,0,0,42
2015-07-21,Tuesday,7,78.3,1,0,0,0,0,41
2015-07-22,Wednesday,7,68.7,0,0,0,0,0,28
2015-07-23,Thursday,7,64.9,0,0,0,0,0,42
2015-07-24,Friday,7,72.7,1,0,0,0,0,43
2015-07-25,Saturday,7,78.4,0,0,0,0,0,41
2015-07-26,Sunday,7,69.1,0,0,0,0,0,45
2015-07-27,Monday,7,75.4,0,0,0,0,1,49
2015-07-28,Tuesday,7,67.8,1,0,0,0,1,50
2015-07-29,Wednesday,7,76.9,1,0,0,0,1,42
2015-07-30,Thursday,7,60.9,0,0,0,0,1,49
2015-07-31,Friday,7,73.6,1,0,0,0,1,48
2015-08-01,Saturday,8,82.4,1,0,0,0,0,45
2015-08-02,Sunday,8,72.6,0,0,0,0,0,45
2015-08-03,Monday,8,76.9,0,0,0,0,0,36
2015-08-04,Tuesday,8,77.5,1,0,0,0,0,45
2015-08-05,Wednesday,8,84.0,1,0,0,0,0,42
2015-08-06,Thursday,8,79.2,0,0,0,0,0,34
2015-08-07,Friday,8,86.3,1,0,0,0,0,45
2015-08-08,Saturday,8,70.0,0,0,0,0,0,51
2015-08-09,Sunday,8,73.5,0,0,0,0,0,44
2015-08-10,Monday,8,80.6,0,0,0,0,0,38
2015-08-11,Tuesday,8,72.1,0,0,0,0,0,40
2015-08-12,Wednesday,8,73.9,0,0,0,0,0,40
2015-08-13,Thursday,8,77.8,0,0,0,0,0,35
2015-08-14,Friday,8,74.1,0,0,0,0,0,38
2015-08-15,Saturday,8,73.9,0,0,0,0,0,45
2015-08-16,Sunday,8,86.6,0,0,0,0,0,42
2015-08-17,Monday,8,57.8,1,0,0,0,0,45
2015-08-18,Tuesday,8,73.5,0,0,0,0,0,44
2015-08-19,Wednesday,8,84.3,0,0,0,0,0,43
2015-08-20,Thursday,8,80.4,0,0,0,0,0,50
2015-08-21,Friday,8,70.2,0,0,0,0,0,40
2015-08-22,Saturday,8,70.9,0,0,0,0,0,49
2015-08-23,Sunday,8,81.3,0,0,0,0,0,48
2015-08-24,Monday,8,68.4,0,0,0,0,0,28
2015-08-25,Tuesday,8,76.9,1,0,0,0,0,33
2015-08-26,Wednesday,8,73.6,0,0,0,1,0,50
2015-08-27,Thursday,8,80.6,1,0,0,0,1,46
2015-08-28,Friday,8,69.0,0,0,0,0,1,51
2015-08-29,Saturday,8,76.1,1,0,0,0,1,52
2015-08-30,Sunday,8,71.3,0,0,0,0,1,52
2015-08-31,Monday,8,73.0,0,0,0,0,1,45
2015-09-01,Tuesday,9,57.7,0,0,0,0,0,41
2015-09-02,Wednesday,9,56.3,1,0,0,0,0,42
2015-09-03,Thursday,9,66.1,0,0,0,0,0,30
2015-09-04,Friday,9,52.3,1,0,0,0,0,39
2015-09-05,Saturday,9,66.1,0,0,0,0,0,49
2015-09-06,Sunday,9,53.7,1,0,0,0,0,41
2015-09-07,Monday,9,49.6,1,0,0,0,0,41
2015-09-08,Tuesday,9,60.9,1,0,0,0,0,44
2015-09-09,Wednesday,9,56.8,1,0,0,0,0,45
2015-09-10,Thursday,9,58.0,0,0,0,1,0,43
2015-09-11,Friday,9,59.5,1,0,0,1,0,51
2015-09-12,Saturday,9,55.3,0,0,0,0,0,46
2015-09-13,Sunday,9,74.9,0,0,0,0,0,42
2015-09-14,Monday,9,55.9,0,0,0,0,0,38
2015-09-15,Tuesday,9,63.3,1,0,0,0,0,34
2015-09-16,Wednesday,9,36.6,1,0,0,0,0,43
2015-09-17,Thursday,9,58.2,0,0,0,1,0,43
2015-09-18,Friday,9,61.7,0,0,0,1,0,53
2015-09-19,Saturday,9,60.0,0,0,0,0,0,39
2015-09-20,Sunday,9,67.6,0,0,0,0,0,50
2015-09-21,Monday,9,68.0,0,0,0,0,0,39
2015-09-22,Tuesday,9,57.5,0,0,0,0,0,35
2015-09-23,Wednesday,9,66.0,1,0,0,0,0,39
2015-09-24,Thursday,9,60.3,0,0,0,0,0,35
2015-09-25,Friday,9,63.0,0,0,0,0,0,34
2015-09-26,Saturday,9,59.2,0,0,0,1,0,51
2015-09-27,Sunday,9,64.5,0,0,0,0,1,54
2015-09-28,Monday,9,61.3,0,0,0,0,1,46
2015-09-29,Tuesday,9,55.9,0,0,0,0,1,43
2015-09-30,Wednesday,9,51.3,0,0,0,0,1,42
2015-10-01,Thursday,10,55.2,0,0,0,0,0,35
2015-10-02,Friday,10,58.1,1,0,0,0,0,38
2015-10-03,Saturday,10,37.5,0,0,0,0,0,50
2015-10-04,Sunday,10,63.5,1,0,0,0,0,52
2015-10-05,Monday,10,48.9,0,0,0,1,0,44
2015-10-06,Tuesday,10,51.8,1,0,0,0,0,45
2015-10-07,Wednesday,10,59.9,0,0,0,0,0,46
2015-10-08,Thursday,10,59.1,0,0,0,0,0,38
2015-10-09,Friday,10,44.1,0,0,0,0,0,38
2015-10-10,Saturday,10,55.1,0,0,0,0,0,43
2015-10-11,Sunday,10,50.9,1,0,0,0,0,49
2015-10-12,Monday,10,56.5,0,0,0,0,0,37
2015-10-13,Tuesday,10,64.1,1,0,0,0,0,41
2015-10-14,Wednesday,10,63.5,0,0,0,0,0,36
2015-10-15,Thursday,10,68.5,0,0,0,0,0,40
2015-10-16,Friday,10,60.9,0,0,0,0,0,34
2015-10-17,Saturday,10,62.9,1,0,0,0,0,46
2015-10-18,Sunday,10,52.2,0,0,0,0,0,50
2015-10-19,Monday,10,58.8,0,0,0,0,0,42
2015-10-20,Tuesday,10,58.0,0,0,0,0,0,26
2015-10-21,Wednesday,10,64.8,0,0,0,0,0,40
2015-10-22,Thursday,10,71.7,0,0,0,0,0,44
2015-10-23,Friday,10,59.8,0,0,0,0,0,32
2015-10-24,Saturday,10,55.9,1,0,0,0,0,55
2015-10-25,Sunday,10,59.7,0,0,0,0,0,59
2015-10-26,Monday,10,61.9,0,0,0,0,0,35
2015-10-27,Tuesday,10,48.4,0,0,0,0,1,34
2015-10-28,Wednesday,10,38.8,0,0,0,0,1,46
2015-10-29,Thursday,10,54.3,0,0,0,0,1,46
2015-10-30,Friday,10,53.9,0,0,0,0,1,44
2015-10-31,Saturday,10,57.2,0,0,0,0,1,49
2015-11-01,Sunday,11,38.8,0,0,0,0,0,46
2015-11-02,Monday,11,48.8,0,0,0,0,0,43
2015-11-03,Tuesday,11,37.0,0,0,0,0,0,38
2015-11-04,Wednesday,11,40.3,0,0,0,0,0,41
2015-11-05,Thursday,11,38.7,0,0,0,0,0,31
2015-11-06,Friday,11,47.2,0,0,0,0,0,35
2015-11-07,Saturday,11,35.8,0,0,0,0,0,47
2015-11-08,Sunday,11,46.2,1,0,0,0,0,48
2015-11-09,Monday,11,49.3,0,0,0,1,0,40
2015-11-10,Tuesday,11,42.3,0,0,0,0,0,38
2015-11-11,Wednesday,11,42.1,0,0,0,0,0,41
2015-11-12,Thursday,11,55.5,0,0,0,0,0,43
2015-11-13,Friday,11,41.9,0,0,0,0,0,43
2015-11-14,Saturday,11,34.4,0,0,0,0,0,52
2015-11-15,Sunday,11,34.1,1,0,0,0,0,54
2015-11-16,Monday,11,40.1,0,0,0,0,0,35
2015-11-17,Tuesday,11,40.0,0,0,0,0,0,47
2015-11-18,Wednesday,11,39.2,0,0,0,0,0,40
2015-11-19,Thursday,11,43.1,0,0,0,0,0,43
2015-11-20,Friday,11,38.5,0,0,0,0,0,35
2015-11-21,Saturday,11,47.9,0,0,0,0,0,50
2015-11-22,Sunday,11,37.9,0,0,0,0,0,44
2015-11-23,Monday,11,57.2,1,0,0,0,0,37
2015-11-24,Tuesday,11,34.7,0,0,0,0,0,56
2015-11-25,Wednesday,11,44.9,0,0,0,0,0,42
2015-11-26,Thursday,11,47.6,1,0,1,1,0,56
2015-11-27,Friday,11,37.4,1,0,0,0,1,35
2015-11-28,Saturday,11,36.5,0,0,0,0,1,53
2015-11-29,Sunday,11,38.2,0,0,0,0,1,48
2015-11-30,Monday,11,51.8,0,0,0,0,1,38
2015-12-01,Tuesday,12,15.1,0,0,0,0,0,51
2015-12-02,Wednesday,12,25.8,1,0,0,0,0,52
2015-12-03,Thursday,12,7.9,0,0,0,0,0,56
2015-12-04,Friday,12,31.4,0,0,0,0,0,41
2015-12-05,Saturday,12,17.3,0,0,0,0,0,63
2015-12-06,Sunday,12,16.0,1,1,0,0,0,66
2015-12-07,Monday,12,29.8,1,1,0,0,0,62
2015-12-08,Tuesday,12,17.0,0,0,0,0,0,48
2015-12-09,Wednesday,12,-4.2,0,1,0,0,0,52
2015-12-10,Thursday,12,27.6,0,1,0,0,0,54
2015-12-11,Friday,12,20.5,0,1,0,0,0,58
2015-12-12,Saturday,12,19.0,1,1,0,0,0,70
2015-12-13,Sunday,12,21.3,0,1,0,0,0,51
2015-12-14,Monday,12,21.3,0,1,0,0,0,54
2015-12-15,Tuesday,12,28.5,0,1,0,0,0,53
2015-12-16,Wednesday,12,-4.9,0,0,0,0,0,52
2015-12-17,Thursday,12,15.9,0,0,0,0,0,55
2015-12-18,Friday,12,7.2,0,1,0,0,0,58
2015-12-19,Saturday,12,15.1,0,0,0,0,0,63
2015-12-20,Sunday,12,21.4,0,0,0,0,0,56
2015-12-21,Monday,12,16.6,0,0,0,0,0,50
2015-12-22,Tuesday,12,7.1,0,1,0,0,0,58
